Timestamp,Running Status
Number of Values:,1312
17/02/2021 23:04,0
18/02/2021 6:55,0
18/02/2021 14:46,0
18/02/2021 22:39,0
19/02/2021 6:31,0
19/02/2021 14:24,0
19/02/2021 22:17,0
20/02/2021 6:10,0
20/02/2021 14:04,0
20/02/2021 21:59,0
21/02/2021 5:51,0
21/02/2021 13:46,0
21/02/2021 21:38,0
22/02/2021 5:30,0
22/02/2021 13:25,0
22/02/2021 21:19,0
23/02/2021 5:12,0
23/02/2021 13:05,0
23/02/2021 20:57,0
24/02/2021 4:49,0
24/02/2021 12:41,0
24/02/2021 20:35,0
25/02/2021 4:27,0
25/02/2021 12:19,0
25/02/2021 20:12,0
26/02/2021 4:04,0
26/02/2021 11:59,0
26/02/2021 19:53,0
27/02/2021 3:45,0
27/02/2021 11:38,0
27/02/2021 19:00,0
27/02/2021 19:03,0
27/02/2021 19:03,0
27/02/2021 19:13,0
27/02/2021 19:13,0
28/02/2021 3:04,0
28/02/2021 10:59,0
28/02/2021 18:51,0
28/02/2021 19:42,0
28/02/2021 19:51,0
28/02/2021 19:51,0
28/02/2021 20:01,0
28/02/2021 20:01,0
1/03/2021 3:55,0
1/03/2021 11:50,0
1/03/2021 19:41,0
2/03/2021 3:35,0
2/03/2021 11:29,0
2/03/2021 19:22,0
3/03/2021 3:13,0
3/03/2021 11:06,0
3/03/2021 18:59,0
4/03/2021 2:52,0
4/03/2021 10:46,0
4/03/2021 18:38,0
5/03/2021 2:33,0
5/03/2021 10:25,0
5/03/2021 18:17,0
6/03/2021 2:10,0
6/03/2021 10:03,0
6/03/2021 17:56,0
7/03/2021 1:48,0
7/03/2021 9:42,0
7/03/2021 17:34,0
8/03/2021 1:27,0
8/03/2021 9:19,0
8/03/2021 17:13,0
9/03/2021 1:09,0
9/03/2021 9:03,0
9/03/2021 16:57,0
10/03/2021 0:48,0
10/03/2021 8:41,0
10/03/2021 16:32,0
11/03/2021 0:26,0
11/03/2021 8:18,0
11/03/2021 16:11,0
12/03/2021 0:03,0
12/03/2021 7:56,0
12/03/2021 15:48,0
12/03/2021 23:42,0
13/03/2021 7:34,0
13/03/2021 15:27,0
13/03/2021 23:18,0
14/03/2021 7:11,0
14/03/2021 15:04,0
14/03/2021 22:58,0
15/03/2021 6:50,0
15/03/2021 14:45,0
15/03/2021 22:40,0
16/03/2021 6:33,0
16/03/2021 14:25,0
16/03/2021 22:16,0
17/03/2021 6:08,0
17/03/2021 14:03,0
17/03/2021 21:57,0
18/03/2021 5:50,0
18/03/2021 13:45,0
18/03/2021 21:37,0
19/03/2021 5:31,0
19/03/2021 13:24,0
19/03/2021 21:18,0
20/03/2021 5:10,0
20/03/2021 13:02,0
20/03/2021 20:56,0
21/03/2021 4:50,0
21/03/2021 12:44,0
21/03/2021 20:38,0
22/03/2021 4:33,0
22/03/2021 12:24,0
22/03/2021 20:18,0
23/03/2021 4:10,0
23/03/2021 12:05,0
23/03/2021 19:58,0
24/03/2021 3:50,0
24/03/2021 11:44,0
24/03/2021 19:39,0
25/03/2021 3:33,0
25/03/2021 11:26,0
25/03/2021 19:18,0
26/03/2021 3:13,0
26/03/2021 11:05,0
26/03/2021 18:58,0
27/03/2021 2:50,0
27/03/2021 10:45,0
27/03/2021 18:39,0
27/03/2021 19:00,0
27/03/2021 19:05,0
27/03/2021 19:05,0
27/03/2021 19:14,0
27/03/2021 19:15,0
28/03/2021 3:11,0
28/03/2021 11:05,0
28/03/2021 18:57,0
28/03/2021 19:28,0
28/03/2021 19:38,0
28/03/2021 19:38,0
28/03/2021 19:48,0
28/03/2021 19:48,0
29/03/2021 3:41,0
29/03/2021 11:32,0
29/03/2021 19:26,0
30/03/2021 3:19,0
30/03/2021 11:11,0
30/03/2021 19:04,0
31/03/2021 2:58,0
31/03/2021 10:52,0
31/03/2021 18:46,0
1/04/2021 2:38,0
1/04/2021 10:31,0
1/04/2021 18:25,0
2/04/2021 2:18,0
2/04/2021 10:10,0
2/04/2021 18:02,0
3/04/2021 1:54,0
3/04/2021 9:47,0
3/04/2021 17:42,0
4/04/2021 1:35,0
4/04/2021 9:29,0
4/04/2021 17:23,0
5/04/2021 1:15,0
5/04/2021 9:07,0
5/04/2021 17:00,0
6/04/2021 0:52,0
6/04/2021 8:45,0
6/04/2021 16:35,0
7/04/2021 0:30,0
7/04/2021 8:23,0
7/04/2021 16:16,0
8/04/2021 0:09,0
8/04/2021 8:03,0
8/04/2021 15:56,0
8/04/2021 23:47,0
9/04/2021 7:40,0
9/04/2021 15:32,0
9/04/2021 23:24,0
10/04/2021 7:17,0
10/04/2021 15:10,0
10/04/2021 23:02,0
11/04/2021 6:56,0
11/04/2021 14:49,0
11/04/2021 22:42,0
12/04/2021 6:33,0
12/04/2021 14:27,0
12/04/2021 22:20,0
13/04/2021 6:12,0
13/04/2021 14:06,0
13/04/2021 22:00,0
14/04/2021 5:51,0
14/04/2021 13:45,0
14/04/2021 21:39,0
15/04/2021 5:30,0
15/04/2021 13:23,0
15/04/2021 21:16,0
16/04/2021 5:09,0
16/04/2021 13:03,0
16/04/2021 20:56,0
17/04/2021 4:48,0
17/04/2021 12:39,0
17/04/2021 20:33,0
18/04/2021 4:25,0
18/04/2021 12:17,0
18/04/2021 20:09,0
19/04/2021 4:02,0
19/04/2021 11:54,0
19/04/2021 19:46,0
20/04/2021 3:38,0
20/04/2021 11:31,0
20/04/2021 19:24,0
21/04/2021 3:20,0
21/04/2021 11:15,0
21/04/2021 19:07,0
22/04/2021 2:59,0
22/04/2021 10:51,0
22/04/2021 18:43,0
23/04/2021 2:37,0
23/04/2021 10:29,0
23/04/2021 18:21,0
24/04/2021 2:13,0
24/04/2021 10:06,0
24/04/2021 17:58,0
25/04/2021 1:53,0
25/04/2021 9:43,0
25/04/2021 17:38,0
26/04/2021 1:31,0
26/04/2021 9:26,0
26/04/2021 17:19,0
27/04/2021 1:11,0
27/04/2021 9:04,0
27/04/2021 16:57,0
28/04/2021 0:49,0
28/04/2021 8:43,0
28/04/2021 16:38,0
29/04/2021 0:30,0
29/04/2021 8:22,0
29/04/2021 16:12,0
30/04/2021 0:04,0
30/04/2021 7:55,0
30/04/2021 15:47,0
30/04/2021 23:38,0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2091
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2091
,2092
,2093
,2093
,2092
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2092
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2094
,2093
,2093
,2092
,2094
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2095
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2092
,2092
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2094
,2094
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2092
,2093
,2092
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2091
,2092
,2093
,2093
,2092
,2092
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2092
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2091
,1719
,465
,340
,254
,159
,0
,0
,2093
,2093
,2095
,2094
,2094
,2093
,2094
,2093
,2094
,2093
,2094
,2092
,2092
,2093
,2091
,2090
,2091
,2088
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2092
,2092
,2093
,2093
,2094
,2092
,2092
,2093
,2092
,2092
,2093
,2093
,2091
,2093
,2093
,2092
,2092
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2094
,2093
,2092
,2093
,2092
,2093
,2092
,2093
,2093
,2094
,2094
,2095
,2093
,2093
,2094
,2093
,2092
,2092
,2093
,2092
,2092
,2091
,2093
,2092
,2092
,2093
,2091
,2093
,2094
,2093
,2093
,2094
,2093
,2094
,2092
,2091
,2092
,2094
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2095
,2095
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2092
,2092
,2093
,2092
,2093
,2092
,2093
,2093
,2095
,2092
,2094
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2094
,2093
,2091
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2094
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2094
,2092
,2093
,2093
,2094
,2093
,2092
,2094
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2091
,2092
,2090
,2091
,2092
,2096
,2093
,2092
,2092
,2093
,2092
,2094
,2093
,2094
,2094
,2095
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2094
,2094
,2093
,2094
,2092
,2094
,2092
,2093
,2093
,2092
,2090
,2092
,2090
,2093
,2093
,2094
,2094
,2093
,2092
,2093
,2094
,2093
,2094
,2095
,2093
,2094
,2095
,2095
,2094
,2094
,2091
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2094
,2092
,2093
,2092
,2093
,2093
,2091
,2091
,2093
,2093
,2092
,2094
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2094
,2093
,2094
,2093
,2092
,2093
,2092
,2094
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2091
,2091
,2092
,2090
,2095
,2093
,2095
,2093
,2092
,2092
,2091
,2092
,2093
,2095
,2093
,2094
,2094
,2095
,2095
,2092
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2092
,2093
,2093
,2091
,2092
,2093
,2093
,2092
,2092
,2096
,2095
,2093
,2092
,2093
,2092
,2094
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2094
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2092
,2093
,2093
,2095
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2095
,2093
,2093
,2094
,2093
,2093
,2092
,2094
,2093
,2093
,2095
,2095
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2095
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2095
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2095
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2094
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2092
,2091
,2090
,2090
,2091
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2095
,2093
,2093
,2094
,2093
,2093
,2094
,2095
,2093
,2093
,2094
,2093
,2093
,2094
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2092
,2093
,2093
,2094
,2094
,2093
,2093
,2095
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2094
,2093
,2093
,2095
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2094
,2093
,2093
,2095
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2092
,2092
,2093
,2093
,2094
,2094
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2095
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2092
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2094
,2093
,2093
,2095
,2094
,2095
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2094
,2094
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2095
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2095
,2095
,2093
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2092
,2093
,2093
,2095
,2093
,2093
,2094
,2094
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2094
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2094
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2095
,2095
,2094
,2093
,2093
,2092
,2094
,2093
,2093
,2094
,2095
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2095
,2092
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2092
,2093
,2093
,749
,515
,368
,0
,0
,2094
,2095
,2095
,2094
,2095
,2095
,2093
,2095
,2095
,2094
,2095
,2095
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2095
,2094
,2092
,2093
,2093
,2092
,2092
,2091
,2092
,2092
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2095
,2094
,2093
,2093
,2095
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2095
,2094
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2092
,2092
,2094
,2094
,2093
,2093
,2095
,2094
,2094
,2093
,2093
,2095
,2094
,2094
,2093
,2093
,2094
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2091
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2095
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2095
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2092
,2093
,2094
,2095
,2093
,2094
,2093
,2093
,2094
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2092
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2092
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2092
,2093
,2090
,2095
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2092
,2093
,2093
,2094
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2092
,2094
,2093
,2093
,2094
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2092
,2093
,2093
,2094
,2093
,2093
,2092
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2093
,2093
,2094
,2092
